Req_1_ID,Req_1,Req_2_ID,Req_2,Similarity
SEC-CAT-BAC-004,"La aplicación debe aplicar controles de acceso estrictos y flexibles para los usuarios autorizados, impidiendo el acceso no autorizado a la API y garantizando la propiedad de los registros.",SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,0.7858107
SEC-CAT-BAC-004,"La aplicación debe aplicar controles de acceso estrictos y flexibles para los usuarios autorizados, impidiendo el acceso no autorizado a la API y garantizando la propiedad de los registros.",SEC-CAT-IND-012,La aplicación debe implementar una limitación adecuada de las rutas de acceso para evitar la manipulación maliciosa de rutas que pueda conducir a la revelación no autorizada de archivos o directorios.,0.752586
SEC-CAT-BAC-004,"La aplicación debe aplicar controles de acceso estrictos y flexibles para los usuarios autorizados, impidiendo el acceso no autorizado a la API y garantizando la propiedad de los registros.",SEC-CAT-IND-018,La aplicación debe implementar controles definidos por la organización para proteger la memoria del sistema contra la ejecución de código no autorizado.,0.74190414
SEC-CAT-BAC-004,"La aplicación debe aplicar controles de acceso estrictos y flexibles para los usuarios autorizados, impidiendo el acceso no autorizado a la API y garantizando la propiedad de los registros.",SEC-CAT-IND-021,La aplicación debe implementar mecanismos de autenticación resistentes a la repetición para el acceso a la red de cuentas con y sin privilegios.,0.7578318
SEC-CAT-BAC-004,"La aplicación debe aplicar controles de acceso estrictos y flexibles para los usuarios autorizados, impidiendo el acceso no autorizado a la API y garantizando la propiedad de los registros.",SEC-CAT-IAF-004,"La aplicación, cuando utilice autenticación basada en infraestructura de clave pública (PKI), debe garantizar el acceso autorizado a la clave privada correspondiente, por lo que la aplicación o el mecanismo de control de acceso pertinente debe estar configurado para garantizar el acceso autorizado a la(s) clave(s) privada(s) de la aplicación.",0.7245146
SEC-CAT-BAC-004,"La aplicación debe aplicar controles de acceso estrictos y flexibles para los usuarios autorizados, impidiendo el acceso no autorizado a la API y garantizando la propiedad de los registros.",SEC-CAT-LMF-008,La aplicación debe registrar las acciones de los usuarios relacionadas con el acceso y los cambios de datos. Esto incluye la identificación de elementos de datos específicos que requieren protección y la auditoría de todos los accesos y modificaciones de datos.,0.72879326
SEC-CAT-BAC-004,"La aplicación debe aplicar controles de acceso estrictos y flexibles para los usuarios autorizados, impidiendo el acceso no autorizado a la API y garantizando la propiedad de los registros.",SEC-CAT-LMF-018,"La aplicación de gestión de registros debe garantizar el acceso y la protección contra modificaciones y eliminaciones no autorizadas, así como la integridad de las herramientas de auditoría para evitar el uso o la manipulación indebida.",0.78001565
SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,SEC-CAT-IND-002,El sistema debe aplicar medidas para impedir la transferencia no autorizada e involuntaria de información a través de los recursos compartidos del sistema.,0.7127524
SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,SEC-CAT-IND-010,"La aplicación debe garantizar que los archivos de configuración y control no se almacenan en el mismo directorio que los datos de usuario. Los datos de usuario de la aplicación deben estar ubicados en un directorio distinto del código de la aplicación, y deben establecerse permisos para los archivos de usuario a fin de restringir el acceso de los usuarios a la configuración de la aplicación.",0.7351363
SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,SEC-CAT-IND-012,La aplicación debe implementar una limitación adecuada de las rutas de acceso para evitar la manipulación maliciosa de rutas que pueda conducir a la revelación no autorizada de archivos o directorios.,0.75006646
SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,SEC-CAT-IND-018,La aplicación debe implementar controles definidos por la organización para proteger la memoria del sistema contra la ejecución de código no autorizado.,0.7680192
SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,SEC-CAT-IND-021,La aplicación debe implementar mecanismos de autenticación resistentes a la repetición para el acceso a la red de cuentas con y sin privilegios.,0.70170754
SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,SEC-CAT-IAF-004,"La aplicación, cuando utilice autenticación basada en infraestructura de clave pública (PKI), debe garantizar el acceso autorizado a la clave privada correspondiente, por lo que la aplicación o el mecanismo de control de acceso pertinente debe estar configurado para garantizar el acceso autorizado a la(s) clave(s) privada(s) de la aplicación.",0.7560383
SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,SEC-CAT-IAF-026,"La aplicación debe impedir que los usuarios, excepto el administrador o el usuario asociado a la contraseña, realicen cambios de contraseña.",0.73565066
SEC-CAT-BAC-005,La aplicación debe impedir el acceso no autorizado a los dispositivos de procesamiento de datos y asignar funciones a los usuarios para proteger la integridad de la ePHI frente a alteraciones no autorizadas.,SEC-CAT-LMF-018,"La aplicación de gestión de registros debe garantizar el acceso y la protección contra modificaciones y eliminaciones no autorizadas, así como la integridad de las herramientas de auditoría para evitar el uso o la manipulación indebida.",0.7286319
SEC-CAT-BAC-006,"El sistema debe permitir la asignación de usuarios a grupos de trabajo y conceder acceso a los registros en función de estos grupos. Este acceso puede ser a través de una estación de trabajo, transacción, programa, proceso u otro mecanismo.",SEC-CAT-IND-010,"La aplicación debe garantizar que los archivos de configuración y control no se almacenan en el mismo directorio que los datos de usuario. Los datos de usuario de la aplicación deben estar ubicados en un directorio distinto del código de la aplicación, y deben establecerse permisos para los archivos de usuario a fin de restringir el acceso de los usuarios a la configuración de la aplicación.",0.7125015
SEC-CAT-BAC-006,"El sistema debe permitir la asignación de usuarios a grupos de trabajo y conceder acceso a los registros en función de estos grupos. Este acceso puede ser a través de una estación de trabajo, transacción, programa, proceso u otro mecanismo.",SEC-CAT-SEM-008,La aplicación debe identificar y autenticar de forma única a los usuarios de la organización (o procesos que actúen en nombre de usuarios de la organización).,0.70733696
SEC-CAT-BAC-006,"El sistema debe permitir la asignación de usuarios a grupos de trabajo y conceder acceso a los registros en función de estos grupos. Este acceso puede ser a través de una estación de trabajo, transacción, programa, proceso u otro mecanismo.",SEC-CAT-LMF-015,La aplicación debe garantizar que los registros de auditoría contengan información que establezca lo siguiente: 1. Cuando se utiliza el registro centralizado; la aplicación debe incluir un identificador único para distinguirse de otros registros de aplicaciones. 2. Qué tipo de evento ocurrió; 3. La función realizada por el usuario que accede; 4. Cuándo ocurrió el evento con una marca de marca de tiempo que cumple con una granularidad de un segundo para un grado mínimo de precisión. 5. Dónde ocurrió el evento; 6. La organización del usuario que accede (al menos en aquellos casos en que una persona accede a la información en nombre de más de una organización); 7. Origen del evento que establece la identidad de cualquier persona o proceso asociado con el evento; 8. Direcciones de red y protocolos; 9. Direcciones IP de destino; 10. Identidad o ubicación del dispositivo si es posible e identificador del sistema; 11. El resultado del evento; 12. Identidad de cualquier persona sujeto u objeto/entidad asociado con el evento que utiliza el nombre de usuario o ID de usuario del usuario relacionado con el evento; 13. El rol que ejerce el usuario; 14. En caso de anulación del acceso a registros o partes de registros bloqueados o enmascarados el motivo de la anulación elegido por el usuario que accede; 15. En caso de cambios en las directivas de consentimiento realizados por un sustituto en la toma de decisiones la identidad de este.,0.70615435
SEC-CAT-BAC-007,"El sistema debe aplicar medidas para controlar quién utiliza el sistema de tratamiento de datos, garantizando que los usuarios se autentiquen con un autentificador individual antes de utilizar un autentificador de grupo.",SEC-CAT-IND-023,La aplicación debe autenticar todos los dispositivos terminales conectados a la red antes de establecer cualquier conexión.,0.7418444
SEC-CAT-BAC-007,"El sistema debe aplicar medidas para controlar quién utiliza el sistema de tratamiento de datos, garantizando que los usuarios se autentiquen con un autentificador individual antes de utilizar un autentificador de grupo.",SEC-CAT-SEM-007,La aplicación debe identificar y autenticar de forma única a los usuarios no organizativos (o procesos que actúen en nombre de usuarios no organizativos).,0.73851144
SEC-CAT-BAC-007,"El sistema debe aplicar medidas para controlar quién utiliza el sistema de tratamiento de datos, garantizando que los usuarios se autentiquen con un autentificador individual antes de utilizar un autentificador de grupo.",SEC-CAT-SEM-008,La aplicación debe identificar y autenticar de forma única a los usuarios de la organización (o procesos que actúen en nombre de usuarios de la organización).,0.7262362
SEC-CAT-CRF-001,El sistema debe implantar una infraestructura criptográfica robusta validada por FIPS para cifrar y descifrar la información sanitaria protegida electrónicamente con el fin de garantizar una protección adecuada de la información sensible.,SEC-CAT-CRF-002,La aplicación debe garantizar la seguridad de la integridad y confidencialidad durante la transmisión de la ePHI a través de redes electrónicas siguiendo las normas de salvaguarda técnica establecidas en el marco normativo.,0.70790845
SEC-CAT-CRF-001,El sistema debe implantar una infraestructura criptográfica robusta validada por FIPS para cifrar y descifrar la información sanitaria protegida electrónicamente con el fin de garantizar una protección adecuada de la información sensible.,SEC-CAT-CRF-005,"La aplicación debe almacenar exclusivamente representaciones criptográficas de contraseñas, siguiendo las mejores prácticas y utilizando módulos criptográficos validados por FIPS.",0.7653028
SEC-CAT-CRF-002,La aplicación debe garantizar la seguridad de la integridad y confidencialidad durante la transmisión de la ePHI a través de redes electrónicas siguiendo las normas de salvaguarda técnica establecidas en el marco normativo.,SEC-CAT-SEM-011,"La aplicación debe garantizar el uso de declaraciones cifradas o protecciones de confidencialidad equivalentes cuando los datos de la declaración se transmiten a través de un intermediario, y la confidencialidad de las declaraciones de declaraciones es necesaria durante la transmisión a través del intermediario.",0.71434355
SEC-CAT-CRF-003,"La aplicación debe garantizar el almacenamiento seguro del identificador de sesión, asegurando que en ningún momento se incluya el identificador de sesión generado en las peticiones a través de la URL.",SEC-CAT-CRF-004,La aplicación debe garantizar el cifrado de los mensajes cuando el SessionIndex esté vinculado a datos de privacidad.,0.7251002
SEC-CAT-CRF-003,"La aplicación debe garantizar el almacenamiento seguro del identificador de sesión, asegurando que en ningún momento se incluya el identificador de sesión generado en las peticiones a través de la URL.",SEC-CAT-IND-010,"La aplicación debe garantizar que los archivos de configuración y control no se almacenan en el mismo directorio que los datos de usuario. Los datos de usuario de la aplicación deben estar ubicados en un directorio distinto del código de la aplicación, y deben establecerse permisos para los archivos de usuario a fin de restringir el acceso de los usuarios a la configuración de la aplicación.",0.7055415
SEC-CAT-CRF-003,"La aplicación debe garantizar el almacenamiento seguro del identificador de sesión, asegurando que en ningún momento se incluya el identificador de sesión generado en las peticiones a través de la URL.",SEC-CAT-IAF-018,"Durante los procedimientos de inicio de sesión, la aplicación no debería mostrar la contraseña que se está introduciendo.",0.7274178
SEC-CAT-CRF-003,"La aplicación debe garantizar el almacenamiento seguro del identificador de sesión, asegurando que en ningún momento se incluya el identificador de sesión generado en las peticiones a través de la URL.",SEC-CAT-IAF-020,"La aplicación debe permitir el uso de una contraseña temporal para la sesión en el sistema, con un cambio inmediato a una contraseña permanente.",0.713029
SEC-CAT-CRF-003,"La aplicación debe garantizar el almacenamiento seguro del identificador de sesión, asegurando que en ningún momento se incluya el identificador de sesión generado en las peticiones a través de la URL.",SEC-CAT-IAF-026,"La aplicación debe impedir que los usuarios, excepto el administrador o el usuario asociado a la contraseña, realicen cambios de contraseña.",0.75959814
SEC-CAT-CRF-003,"La aplicación debe garantizar el almacenamiento seguro del identificador de sesión, asegurando que en ningún momento se incluya el identificador de sesión generado en las peticiones a través de la URL.",SEC-CAT-IAF-035,"La aplicación debe garantizar que, al final de una sesión, se cierren todas las conexiones de red vinculadas a esa sesión y se destruyan el identificador de sesión y los datos de las cookies.",0.71857864
SEC-CAT-CRF-004,La aplicación debe garantizar el cifrado de los mensajes cuando el SessionIndex esté vinculado a datos de privacidad.,SEC-CAT-SEM-011,"La aplicación debe garantizar el uso de declaraciones cifradas o protecciones de confidencialidad equivalentes cuando los datos de la declaración se transmiten a través de un intermediario, y la confidencialidad de las declaraciones de declaraciones es necesaria durante la transmisión a través del intermediario.",0.72111106
SEC-CAT-CRF-004,La aplicación debe garantizar el cifrado de los mensajes cuando el SessionIndex esté vinculado a datos de privacidad.,SEC-CAT-IAF-004,"La aplicación, cuando utilice autenticación basada en infraestructura de clave pública (PKI), debe garantizar el acceso autorizado a la clave privada correspondiente, por lo que la aplicación o el mecanismo de control de acceso pertinente debe estar configurado para garantizar el acceso autorizado a la(s) clave(s) privada(s) de la aplicación.",0.75193363
SEC-CAT-CRF-004,La aplicación debe garantizar el cifrado de los mensajes cuando el SessionIndex esté vinculado a datos de privacidad.,SEC-CAT-IAF-017,"La aplicación no debe permitir que las contraseñas se transmitan en texto claro en una red, siguiendo la sección 9.4.2 J) de procedimientos de inicio de sesión seguro.",0.76680833
SEC-CAT-CRF-004,La aplicación debe garantizar el cifrado de los mensajes cuando el SessionIndex esté vinculado a datos de privacidad.,SEC-CAT-IAF-026,"La aplicación debe impedir que los usuarios, excepto el administrador o el usuario asociado a la contraseña, realicen cambios de contraseña.",0.7410742
SEC-CAT-INJ-001,"La aplicación debe implementar medidas de validación de la entrada de datos antes de almacenarlos para garantizar la integridad y seguridad de la información procesada, almacenada o accesible a través de dispositivos de punto de usuario final.",SEC-CAT-INJ-006,La aplicación debe implementar un mecanismo de validación de salida de información para los siguientes programas de software y/o aplicaciones: [informes listado de tablas de datos].,0.70378864
SEC-CAT-INJ-001,"La aplicación debe implementar medidas de validación de la entrada de datos antes de almacenarlos para garantizar la integridad y seguridad de la información procesada, almacenada o accesible a través de dispositivos de punto de usuario final.",SEC-CAT-IND-025,La aplicación debe verificar los periodos de validez en todos los mensajes que utilicen declaraciones WS-SECURITY o SAML. Diseñe y configure la aplicación para utilizar y verificar los periodos de validez en todos los perfiles de token WS-Security y declaraciones SAML.,0.70596474
SEC-CAT-INJ-001,"La aplicación debe implementar medidas de validación de la entrada de datos antes de almacenarlos para garantizar la integridad y seguridad de la información procesada, almacenada o accesible a través de dispositivos de punto de usuario final.",SEC-CAT-SEM-003,La aplicación debe implementar medidas para validar la deserialización de datos no fiables y garantizar que los datos resultantes son válidos antes de procesarlos.,0.7125598
SEC-CAT-INJ-001,"La aplicación debe implementar medidas de validación de la entrada de datos antes de almacenarlos para garantizar la integridad y seguridad de la información procesada, almacenada o accesible a través de dispositivos de punto de usuario final.",SEC-CAT-LMF-008,La aplicación debe registrar las acciones de los usuarios relacionadas con el acceso y los cambios de datos. Esto incluye la identificación de elementos de datos específicos que requieren protección y la auditoría de todos los accesos y modificaciones de datos.,0.7115105
SEC-CAT-INJ-001,"La aplicación debe implementar medidas de validación de la entrada de datos antes de almacenarlos para garantizar la integridad y seguridad de la información procesada, almacenada o accesible a través de dispositivos de punto de usuario final.",SEC-CAT-LMF-020,La aplicación debe transferir registros de auditoría a un sistema o medio diferente del sistema auditado y estar configurada para escribir registros de la aplicación en un repositorio centralizado.,0.7031453
SEC-CAT-INJ-005,La aplicación debe implementar medidas de protección contra vulnerabilidades de Cross-Site Scripting (XSS) para prevenir ataques de inyección de código malicioso.,SEC-CAT-SRF-001,La aplicación debe implementar medidas de protección para prevenir vulnerabilidades de SSRF incluyendo controles de red y de capa de aplicación.,0.7157498
SEC-CAT-INJ-006,La aplicación debe implementar un mecanismo de validación de salida de información para los siguientes programas de software y/o aplicaciones: [informes listado de tablas de datos].,SEC-CAT-LMF-006,La aplicación debe generar registros de auditoría para los intentos exitosos y fallidos de eliminación de privilegios niveles de seguridad objetos de seguridad de la base de datos y categorías de información.,0.705928
SEC-CAT-INJ-006,La aplicación debe implementar un mecanismo de validación de salida de información para los siguientes programas de software y/o aplicaciones: [informes listado de tablas de datos].,SEC-CAT-LMF-007,La aplicación debe generar registros de auditoría para actividades privilegiadas accesos a nivel de sistema accesos exitosos/no exitosos a objetos y todos los accesos directos al sistema de información. Se debe configurar la aplicación en los tickets de registro correspondientes a cada tipo de actividad mencionada.,0.72526824
SEC-CAT-INJ-006,La aplicación debe implementar un mecanismo de validación de salida de información para los siguientes programas de software y/o aplicaciones: [informes listado de tablas de datos].,SEC-CAT-LMF-020,La aplicación debe transferir registros de auditoría a un sistema o medio diferente del sistema auditado y estar configurada para escribir registros de la aplicación en un repositorio centralizado.,0.73260456
SEC-CAT-IND-002,El sistema debe aplicar medidas para impedir la transferencia no autorizada e involuntaria de información a través de los recursos compartidos del sistema.,SEC-CAT-IND-012,La aplicación debe implementar una limitación adecuada de las rutas de acceso para evitar la manipulación maliciosa de rutas que pueda conducir a la revelación no autorizada de archivos o directorios.,0.7166876
SEC-CAT-IND-003,"La aplicación debe mostrar una notificación de uso del sistema y de privacidad antes de conceder el acceso. Este aviso debe contener información sobre la propiedad del sistema, la supervisión, registro y auditoría del uso, las sanciones por uso no autorizado y la aceptación de estas condiciones por parte del usuario.",SEC-CAT-LMF-008,La aplicación debe registrar las acciones de los usuarios relacionadas con el acceso y los cambios de datos. Esto incluye la identificación de elementos de datos específicos que requieren protección y la auditoría de todos los accesos y modificaciones de datos.,0.7116666
SEC-CAT-IND-003,"La aplicación debe mostrar una notificación de uso del sistema y de privacidad antes de conceder el acceso. Este aviso debe contener información sobre la propiedad del sistema, la supervisión, registro y auditoría del uso, las sanciones por uso no autorizado y la aceptación de estas condiciones por parte del usuario.",SEC-CAT-LMF-028,La aplicación debe notificar a los administradores del sistema y a los responsables de seguridad del sistema (ISSO) sobre la creación de cuentas de la aplicación.,0.7321354
SEC-CAT-IND-003,"La aplicación debe mostrar una notificación de uso del sistema y de privacidad antes de conceder el acceso. Este aviso debe contener información sobre la propiedad del sistema, la supervisión, registro y auditoría del uso, las sanciones por uso no autorizado y la aceptación de estas condiciones por parte del usuario.",SEC-CAT-LMF-030,La aplicación debe notificar a los administradores del sistema y a los oficiales de seguridad del sistema (ISSO) cuando se modifican las cuentas de usuario.,0.7016485
SEC-CAT-IND-004,El sistema debe generar mensajes de error que proporcionen al usuario la información necesaria para realizar acciones correctivas sin revelar detalles que puedan ser explotados.,SEC-CAT-LMF-008,La aplicación debe registrar las acciones de los usuarios relacionadas con el acceso y los cambios de datos. Esto incluye la identificación de elementos de datos específicos que requieren protección y la auditoría de todos los accesos y modificaciones de datos.,0.70004106
SEC-CAT-IND-004,El sistema debe generar mensajes de error que proporcionen al usuario la información necesaria para realizar acciones correctivas sin revelar detalles que puedan ser explotados.,SEC-CAT-LMF-030,La aplicación debe notificar a los administradores del sistema y a los oficiales de seguridad del sistema (ISSO) cuando se modifican las cuentas de usuario.,0.7002154
SEC-CAT-IND-008,La aplicación no debe escribir datos sensibles en los registros de la aplicación. La aplicación debe diseñarse o reconfigurarse para evitar incluir datos sensibles en los registros.,SEC-CAT-SDF-003,La aplicación debe contar con un proceso para revisar el código y los cambios de configuración a fin de minimizar la posibilidad de introducción de código malicioso o de configuración en el flujo de trabajo del software.,0.70828414
SEC-CAT-IND-010,"La aplicación debe garantizar que los archivos de configuración y control no se almacenan en el mismo directorio que los datos de usuario. Los datos de usuario de la aplicación deben estar ubicados en un directorio distinto del código de la aplicación, y deben establecerse permisos para los archivos de usuario a fin de restringir el acceso de los usuarios a la configuración de la aplicación.",SEC-CAT-IND-012,La aplicación debe implementar una limitación adecuada de las rutas de acceso para evitar la manipulación maliciosa de rutas que pueda conducir a la revelación no autorizada de archivos o directorios.,0.75501496
SEC-CAT-IND-010,"La aplicación debe garantizar que los archivos de configuración y control no se almacenan en el mismo directorio que los datos de usuario. Los datos de usuario de la aplicación deben estar ubicados en un directorio distinto del código de la aplicación, y deben establecerse permisos para los archivos de usuario a fin de restringir el acceso de los usuarios a la configuración de la aplicación.",SEC-CAT-IAF-004,"La aplicación, cuando utilice autenticación basada en infraestructura de clave pública (PKI), debe garantizar el acceso autorizado a la clave privada correspondiente, por lo que la aplicación o el mecanismo de control de acceso pertinente debe estar configurado para garantizar el acceso autorizado a la(s) clave(s) privada(s) de la aplicación.",0.7233882
SEC-CAT-IND-010,"La aplicación debe garantizar que los archivos de configuración y control no se almacenan en el mismo directorio que los datos de usuario. Los datos de usuario de la aplicación deben estar ubicados en un directorio distinto del código de la aplicación, y deben establecerse permisos para los archivos de usuario a fin de restringir el acceso de los usuarios a la configuración de la aplicación.",SEC-CAT-IAF-026,"La aplicación debe impedir que los usuarios, excepto el administrador o el usuario asociado a la contraseña, realicen cambios de contraseña.",0.76491493
SEC-CAT-IND-012,La aplicación debe implementar una limitación adecuada de las rutas de acceso para evitar la manipulación maliciosa de rutas que pueda conducir a la revelación no autorizada de archivos o directorios.,SEC-CAT-IND-019,La aplicación no debe ser vulnerable a ataques de desbordamiento de búfer.,0.7167347
SEC-CAT-IND-014,"La aplicación debe incorporar un enfoque de ""fallo seguro"" mediante una gestión segura de errores para evitar vulnerabilidades derivadas de una gestión incorrecta de códigos de retorno y excepciones en todos los componentes del sistema.",SEC-CAT-IND-018,La aplicación debe implementar controles definidos por la organización para proteger la memoria del sistema contra la ejecución de código no autorizado.,0.7340987
SEC-CAT-IND-014,"La aplicación debe incorporar un enfoque de ""fallo seguro"" mediante una gestión segura de errores para evitar vulnerabilidades derivadas de una gestión incorrecta de códigos de retorno y excepciones en todos los componentes del sistema.",SEC-CAT-IND-021,La aplicación debe implementar mecanismos de autenticación resistentes a la repetición para el acceso a la red de cuentas con y sin privilegios.,0.70282674
SEC-CAT-IND-014,"La aplicación debe incorporar un enfoque de ""fallo seguro"" mediante una gestión segura de errores para evitar vulnerabilidades derivadas de una gestión incorrecta de códigos de retorno y excepciones en todos los componentes del sistema.",SEC-CAT-SDF-002,La aplicación debe incorporar una herramienta de seguridad de la cadena de suministro de software para verificar que los componentes no contengan vulnerabilidades conocidas.,0.7439616
SEC-CAT-IND-014,"La aplicación debe incorporar un enfoque de ""fallo seguro"" mediante una gestión segura de errores para evitar vulnerabilidades derivadas de una gestión incorrecta de códigos de retorno y excepciones en todos los componentes del sistema.",SEC-CAT-SDF-003,La aplicación debe contar con un proceso para revisar el código y los cambios de configuración a fin de minimizar la posibilidad de introducción de código malicioso o de configuración en el flujo de trabajo del software.,0.70558596
